"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS"
"USC00284339","JERSEY CITY, NJ US","1993-04-27","17.5",,,
"USC00284339","JERSEY CITY, NJ US","1993-04-28","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-04-29","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-04-30","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-01","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-02","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-03","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-04","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-05","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-06","6.4",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-07","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-08","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-09","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-10","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-11","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-12","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-13","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-14","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-15","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-16","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-17","17.8",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-18","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-19","6.9",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-20","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-21","10.2",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-22","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-23","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-24","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-25","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-26","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-27","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-28","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-29","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-30","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-05-31","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-01","26.7",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-02","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-03","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-04","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-05","1.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-06","3.8",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-07","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-08","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-09","1.3",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-10","6.1",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-11","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-12","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-13","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-14","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-15","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-16","0.5",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-17","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-18","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-19","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-20","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-21","14.7",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-22","3.6",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-23","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-24","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-25","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-26","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-27","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-28","3.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-29","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-06-30","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-01","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-02","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-03","23.4",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-04","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-05","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-06","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-07","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-08","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-09","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-10","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-11","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-12","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-13","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-14","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-15","11.2",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-16","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-17","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-18","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-19","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-20","2.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-21","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-22","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-23","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-24","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-25","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-26","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-27","3.6",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-28","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-29","0.8",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-30","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-07-31","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-01","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-02","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-03","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-04","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-05","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-06","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-07","16.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-08","6.4",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-09","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-10","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-11","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-12","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-13","2.8",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-14","0.8",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-15","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-16","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-17","84.1",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-18","5.1",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-19","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-20","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-21","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-22","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-23","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-24","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-25","5.8",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-26","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-27","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-28","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-29","5.1",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-30","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-08-31","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-01","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-02","1.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-03","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-04","8.9",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-05","2.5",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-06","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-07","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-08","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-09","2.8",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-10","24.1",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-11","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-12","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-13","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-14","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-15","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-16","10.9",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-17","7.6",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-18","13.7",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-19","2.5",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-20","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-21","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-22","8.9",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-23","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-24","5.1",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-25","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-26","33.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-27","8.1",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-28","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-29","17.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-09-30","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-01","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-02","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-03","7.6",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-04","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-05","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-06","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-07","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-08","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-09","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-10","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-11","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-12","0.8",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-13","24.4",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-14","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-15","0.5",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-16","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-17","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-18","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-19","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-20","14.7",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-21","1.3",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-22","8.9",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-23","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-24","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-25","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-26","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-27","1.3",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-28","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-29","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-30","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-10-31","29.7",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-01","1.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-02","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-03","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-04","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-05","3.6",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-06","10.7",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-07","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-08","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-09","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-10","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-11","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-12","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-13","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-14","1.3",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-15","0.5",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-16","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-17","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-18","2.5",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-19","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-20","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-21","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-22","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-23","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-24","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-25","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-26","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-27","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-28","4.6",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-29","31.8",,,
"USC00284339","JERSEY CITY, NJ US","1993-11-30","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1993-12-01","0.0","8.3","-2.2","-1.7"
"USC00284339","JERSEY CITY, NJ US","1993-12-02","0.0","6.1","-1.7","5.0"
"USC00284339","JERSEY CITY, NJ US","1993-12-03","0.0","10.0","5.0","6.7"
"USC00284339","JERSEY CITY, NJ US","1993-12-04","0.0","14.4","4.4","6.1"
"USC00284339","JERSEY CITY, NJ US","1993-12-05","41.9","13.3","4.4","11.1"
"USC00284339","JERSEY CITY, NJ US","1993-12-06","16.8","11.1","1.1","1.1"
"USC00284339","JERSEY CITY, NJ US","1993-12-07","0.0","7.8","1.1","4.4"
"USC00284339","JERSEY CITY, NJ US","1993-12-08","0.0","10.0","1.1","5.6"
"USC00284339","JERSEY CITY, NJ US","1993-12-09","0.0","10.6","0.0","0.6"
"USC00284339","JERSEY CITY, NJ US","1993-12-10","0.0","8.9","0.0","6.7"
"USC00284339","JERSEY CITY, NJ US","1993-12-11","10.2","11.1","0.0","8.3"
"USC00284339","JERSEY CITY, NJ US","1993-12-12","2.0","8.3","-6.1","-6.1"
"USC00284339","JERSEY CITY, NJ US","1993-12-13","0.0","2.8","-6.1","-1.7"
"USC00284339","JERSEY CITY, NJ US","1993-12-14","0.0","8.9","-2.2","2.8"
"USC00284339","JERSEY CITY, NJ US","1993-12-15","0.0","11.7","-2.2","3.9"
"USC00284339","JERSEY CITY, NJ US","1993-12-16","1.3","11.7","-1.7","5.6"
"USC00284339","JERSEY CITY, NJ US","1993-12-17","0.0","8.3","-3.9","-3.9"
"USC00284339","JERSEY CITY, NJ US","1993-12-18","0.0","5.6","-3.9","-1.1"
"USC00284339","JERSEY CITY, NJ US","1993-12-19","6.9","4.4","-1.1","2.8"
"USC00284339","JERSEY CITY, NJ US","1993-12-20","0.0","5.6","1.1","2.2"
"USC00284339","JERSEY CITY, NJ US","1993-12-21","17.8","7.8","2.2","7.8"
"USC00284339","JERSEY CITY, NJ US","1993-12-22","11.9","12.2","1.7","1.7"
"USC00284339","JERSEY CITY, NJ US","1993-12-23","0.0","12.2","0.0","0.6"
"USC00284339","JERSEY CITY, NJ US","1993-12-24","0.0","3.3","-7.2","-7.2"
"USC00284339","JERSEY CITY, NJ US","1993-12-25","0.8","1.1","-7.2","-3.9"
"USC00284339","JERSEY CITY, NJ US","1993-12-26","0.0","4.4","-7.2","-7.2"
"USC00284339","JERSEY CITY, NJ US","1993-12-27","0.0","-5.0","-12.8","-12.8"
"USC00284339","JERSEY CITY, NJ US","1993-12-28","0.0","-6.7","-12.8","-6.7"
"USC00284339","JERSEY CITY, NJ US","1993-12-29","0.0","-3.9","-13.3","-10.6"
"USC00284339","JERSEY CITY, NJ US","1993-12-30","7.1","-3.9","-10.6","-6.7"
"USC00284339","JERSEY CITY, NJ US","1993-12-31","0.0","-3.9","-8.9","-8.9"
"USC00284339","JERSEY CITY, NJ US","1994-01-01","0.0","-1.7","-9.4","-2.8"
"USC00284339","JERSEY CITY, NJ US","1994-01-02","0.0","5.6","-2.2","1.1"
"USC00284339","JERSEY CITY, NJ US","1994-01-03","0.0","9.4","-2.2","-2.2"
"USC00284339","JERSEY CITY, NJ US","1994-01-04","13.7","1.1","-2.8","-1.1"
"USC00284339","JERSEY CITY, NJ US","1994-01-05","0.0","1.7","-6.1","-5.0"
"USC00284339","JERSEY CITY, NJ US","1994-01-06","0.0","0.0","-8.3","-8.3"
"USC00284339","JERSEY CITY, NJ US","1994-01-07","0.5","-3.9","-8.9","-5.6"
"USC00284339","JERSEY CITY, NJ US","1994-01-08","3.3","-2.2","-7.2","-2.8"
"USC00284339","JERSEY CITY, NJ US","1994-01-09","0.0","-0.6","-11.1","-11.1"
"USC00284339","JERSEY CITY, NJ US","1994-01-10","0.0","-3.9","-11.1","-10.0"
"USC00284339","JERSEY CITY, NJ US","1994-01-11","3.8","-2.8","-10.6","-7.2"
"USC00284339","JERSEY CITY, NJ US","1994-01-12","3.8","0.6","-7.2","-0.6"
"USC00284339","JERSEY CITY, NJ US","1994-01-13","12.4","0.6","-7.2","0.0"
"USC00284339","JERSEY CITY, NJ US","1994-01-14","0.0","2.8","0.0","1.1"
"USC00284339","JERSEY CITY, NJ US","1994-01-15","0.0","3.3","-11.1","-11.1"
"USC00284339","JERSEY CITY, NJ US","1994-01-16","0.0","-10.0","-17.2","-17.2"
"USC00284339","JERSEY CITY, NJ US","1994-01-17","0.0","-7.2","-17.2","-7.8"
"USC00284339","JERSEY CITY, NJ US","1994-01-18","39.1","6.1","-7.8","-1.7"
"USC00284339","JERSEY CITY, NJ US","1994-01-19","0.0","-2.8","-15.6","-16.1"
"USC00284339","JERSEY CITY, NJ US","1994-01-20","0.0","-13.3","-20.0","-16.7"
"USC00284339","JERSEY CITY, NJ US","1994-01-21","0.0","-10.0","-16.7","-15.0"
"USC00284339","JERSEY CITY, NJ US","1994-01-22","0.0","-6.1","-15.0","-7.8"
"USC00284339","JERSEY CITY, NJ US","1994-01-23","0.0","-0.6","-7.8","-7.8"
"USC00284339","JERSEY CITY, NJ US","1994-01-24","0.0","0.0","-7.8","0.0"
"USC00284339","JERSEY CITY, NJ US","1994-01-25","0.0","8.3","0.0","3.3"
"USC00284339","JERSEY CITY, NJ US","1994-01-26","8.1","3.3","-7.2","-7.2"
"USC00284339","JERSEY CITY, NJ US","1994-01-27","0.0","-8.9","-15.0","-15.6"
"USC00284339","JERSEY CITY, NJ US","1994-01-28","20.3","6.1","-15.6","6.1"
"USC00284339","JERSEY CITY, NJ US","1994-01-29","23.6","12.8","1.7","3.3"
"USC00284339","JERSEY CITY, NJ US","1994-01-30","0.0","5.0","-1.7","-1.7"
"USC00284339","JERSEY CITY, NJ US","1994-01-31","0.0","1.1","-8.3","-8.3"
"USC00284339","JERSEY CITY, NJ US","1994-02-01","0.0","0.0","-8.9","-6.1"
"USC00284339","JERSEY CITY, NJ US","1994-02-02","0.0","-0.6","-8.9","-9.4"
"USC00284339","JERSEY CITY, NJ US","1994-02-03","0.0","-2.2","-9.4","-6.1"
"USC00284339","JERSEY CITY, NJ US","1994-02-04","0.0","2.2","-6.7","-6.1"
"USC00284339","JERSEY CITY, NJ US","1994-02-05","0.0","2.8","-7.2","-5.6"
"USC00284339","JERSEY CITY, NJ US","1994-02-06","0.0","5.6","-6.1","-1.1"
"USC00284339","JERSEY CITY, NJ US","1994-02-07","0.0","5.6","-6.1","-6.1"
"USC00284339","JERSEY CITY, NJ US","1994-02-08","0.0","6.1","-7.2","-6.7"
"USC00284339","JERSEY CITY, NJ US","1994-02-09","32.8","6.1","-10.0","-10.0"
"USC00284339","JERSEY CITY, NJ US","1994-02-10","2.0","-8.3","-14.4","-14.4"
"USC00284339","JERSEY CITY, NJ US","1994-02-11","6.4","-7.2","-14.4","-9.4"
"USC00284339","JERSEY CITY, NJ US","1994-02-12","35.6","-5.0","-9.4","-6.1"
"USC00284339","JERSEY CITY, NJ US","1994-02-13","0.0","-0.6","-6.1","-2.2"
"USC00284339","JERSEY CITY, NJ US","1994-02-14","0.0","4.4","-4.4","-4.4"
"USC00284339","JERSEY CITY, NJ US","1994-02-15","0.0","-2.8","-8.3","-7.8"
"USC00284339","JERSEY CITY, NJ US","1994-02-16","0.0","2.8","-6.1","0.0"
"USC00284339","JERSEY CITY, NJ US","1994-02-17",,"2.8","-6.1","-5.0"
"USC00284339","JERSEY CITY, NJ US","1994-02-18","0.0","5.0","-5.0","0.0"
"USC00284339","JERSEY CITY, NJ US","1994-02-19","0.0","12.8","-1.1","-1.1"
"USC00284339","JERSEY CITY, NJ US","1994-02-20","0.0","11.1","-0.6","4.4"
"USC00284339","JERSEY CITY, NJ US","1994-02-21","0.0","15.0","-0.6","8.3"
"USC00284339","JERSEY CITY, NJ US","1994-02-22","0.0","10.0","2.2","2.2"
"USC00284339","JERSEY CITY, NJ US","1994-02-23","0.0","8.3","0.0","0.6"
"USC00284339","JERSEY CITY, NJ US","1994-02-24","20.3","0.6","-3.3","-0.6"
"USC00284339","JERSEY CITY, NJ US","1994-02-25","5.8","5.6","-3.9","-3.9"
"USC00284339","JERSEY CITY, NJ US","1994-02-26","12.7","2.2","-5.6","-5.6"
"USC00284339","JERSEY CITY, NJ US","1994-02-27","0.0","-0.6","-11.7","-11.7"
"USC00284339","JERSEY CITY, NJ US","1994-02-28","0.0","-3.3","-11.7","-10.6"
"USC00284339","JERSEY CITY, NJ US","1994-03-01","0.0","0.0","-10.6","-5.6"
"USC00284339","JERSEY CITY, NJ US","1994-03-02","0.0","1.7","-10.6","-2.8"
"USC00284339","JERSEY CITY, NJ US","1994-03-03","3.8","1.7","-10.6","0.6"
"USC00284339","JERSEY CITY, NJ US","1994-03-04","0.0","1.7","-1.1","-0.6"
"USC00284339","JERSEY CITY, NJ US","1994-03-05","0.0","5.6","2.8","3.9"
"USC00284339","JERSEY CITY, NJ US","1994-03-06","0.0","11.7","-2.8","-2.2"
"USC00284339","JERSEY CITY, NJ US","1994-03-07","0.0","5.0","-1.7","2.2"
"USC00284339","JERSEY CITY, NJ US","1994-03-08","1.3","12.2","2.2","5.6"
"USC00284339","JERSEY CITY, NJ US","1994-03-09","1.5","7.2","-0.6","-0.6"
"USC00284339","JERSEY CITY, NJ US","1994-03-10","33.8","5.6","-1.1","5.6"
"USC00284339","JERSEY CITY, NJ US","1994-03-11","22.9","7.2","1.1","1.7"
"USC00284339","JERSEY CITY, NJ US","1994-03-12","0.0","8.3","-3.3","-3.3"
"USC00284339","JERSEY CITY, NJ US","1994-03-13","0.0","6.7","-3.3","0.6"
"USC00284339","JERSEY CITY, NJ US","1994-03-14","0.5","10.0","0.6","4.4"
"USC00284339","JERSEY CITY, NJ US","1994-03-15","0.0","12.8","3.9","4.4"
"USC00284339","JERSEY CITY, NJ US","1994-03-16","0.0","11.1","2.8","3.9"
"USC00284339","JERSEY CITY, NJ US","1994-03-17","3.0","11.1","-7.2","-6.7"
"USC00284339","JERSEY CITY, NJ US","1994-03-18","0.0","2.8","-6.7","-3.3"
"USC00284339","JERSEY CITY, NJ US","1994-03-19","6.1","0.0","-3.3","-1.1"
"USC00284339","JERSEY CITY, NJ US","1994-03-20","0.0","6.1","-1.1","1.7"
"USC00284339","JERSEY CITY, NJ US","1994-03-21","0.0","9.4","0.0","0.0"
"USC00284339","JERSEY CITY, NJ US","1994-03-22","28.4","7.8","0.0","0.0"
"USC00284339","JERSEY CITY, NJ US","1994-03-23","0.0","12.8","0.0","7.2"
"USC00284339","JERSEY CITY, NJ US","1994-03-24","0.0","20.6","6.7","7.2"
"USC00284339","JERSEY CITY, NJ US","1994-03-25","0.0","20.6","7.2","12.2"
"USC00284339","JERSEY CITY, NJ US","1994-03-26","0.8","12.2","1.1","1.7"
"USC00284339","JERSEY CITY, NJ US","1994-03-27","1.0","15.0","1.7","3.3"
"USC00284339","JERSEY CITY, NJ US","1994-03-28","18.5","10.6","1.7","8.9"
"USC00284339","JERSEY CITY, NJ US","1994-03-29","19.6","10.6","2.8","2.8"
"USC00284339","JERSEY CITY, NJ US","1994-03-30","10.7","5.6","1.7","3.3"
"USC00284339","JERSEY CITY, NJ US","1994-03-31","0.0","9.4","1.7","2.2"
"USC00284339","JERSEY CITY, NJ US","1994-04-01","0.0","12.8","2.2","6.1"
"USC00284339","JERSEY CITY, NJ US","1994-04-02","0.0","16.1","6.1","6.7"
"USC00284339","JERSEY CITY, NJ US","1994-04-03","0.0","10.6","5.6","9.4"
"USC00284339","JERSEY CITY, NJ US","1994-04-04","1.0","15.0","4.4","3.9"
"USC00284339","JERSEY CITY, NJ US","1994-04-05","0.0","15.6","2.8","1.1"
"USC00284339","JERSEY CITY, NJ US","1994-04-06","0.0","15.0","2.8","8.9"
"USC00284339","JERSEY CITY, NJ US","1994-04-07","10.9","15.0","2.8","12.2"
"USC00284339","JERSEY CITY, NJ US","1994-04-08","1.0","12.8","0.6","1.1"
"USC00284339","JERSEY CITY, NJ US","1994-04-09","0.0","13.3","2.8","4.4"
"USC00284339","JERSEY CITY, NJ US","1994-04-10","0.0","13.9","3.9","13.9"
"USC00284339","JERSEY CITY, NJ US","1994-04-11","7.1","17.8","6.1","6.1"
"USC00284339","JERSEY CITY, NJ US","1994-04-12","0.0","18.9","6.1","8.9"
"USC00284339","JERSEY CITY, NJ US","1994-04-13","10.9","9.4","6.1","8.9"
"USC00284339","JERSEY CITY, NJ US","1994-04-14","12.7","12.8","12.8","12.2"
"USC00284339","JERSEY CITY, NJ US","1994-04-15","0.0","20.0","6.7","10.0"
